title,price,post_url,odometer,VIN,title status,transmission,auto_descr_short,drive,type,cylinders,idx
2020 BMW M8 ***FULLY LOADED RARE FIND!*** (M850i 850xi 850i),"155,900",https://vancouver.craigslist.org/rds/ctd/d/langley-2020-bmw-m8-fully-loaded-rare/7502769352.html,1,,clean,automatic,2020 BMW m8,,,,225
"2016 DODGE GRAND CARAVAN, 7 PASSENGER, STOW N GO, LOCAL BC, V6","17,598",https://vancouver.craigslist.org/nvn/ctd/d/vancouver-2016-dodge-grand-caravan/7502769374.html,179476,2C4RDGDG4GR240793,clean,automatic,2016 dodge grand caravan,,,6 cylinders,226
2018 BMW X1 ***///M SPORT EDITION!***,"33,048",https://vancouver.craigslist.org/van/ctd/d/langley-2018-bmw-x1-sport-edition/7502769537.html,1,,clean,automatic,2018 bmw x1,,,,227
2017 BMW X5 35d DIESEL ***GET UP TO 1000 KM PER TANK!*** 35i x5d,"46,669",https://vancouver.craigslist.org/van/ctd/d/2017-bmw-x5-35d-diesel-get-up-to-1000/7502769685.html,1,,clean,automatic,2017 bmw x5 xdrive35d,,,,228
2019 BMW X5 40i ***ALL NEW BODYSTYLE!*** (40,"67,301",https://vancouver.craigslist.org/van/ctd/d/2019-bmw-x5-40i-all-new-bodystyle-40/7502769897.html,1,,clean,automatic,2019 bmw x5 40i,,,,229
2020 BMW X7 40i ***GREAT FIND!*** X5,"101,001",https://vancouver.craigslist.org/van/ctd/d/2020-bmw-x7-40i-great-find-x5/7502770162.html,1,,clean,automatic,2020 BMW X7,,,,230
2016 HONDA CRV AWD ***IN ON TRADE!***,"29,097",https://vancouver.craigslist.org/van/ctd/d/2016-honda-crv-awd-in-on-trade/7502770411.html,1,,clean,automatic,2016 HONDA CRV AWD,,,,231
2017 MERCEDES C63S CONVERTIBLE ***ULTRA LOW KM!*** (C63 M4 M3),"88,919",https://vancouver.craigslist.org/van/ctd/d/2017-mercedes-c63s-convertible-ultra/7502770438.html,1,,clean,automatic,2017 mercedes benz c63 amg,,,,232
2016 BMW i8 edrive,"108,000",https://vancouver.craigslist.org/rch/ctd/d/richmond-2016-bmw-i8-edrive/7502770674.html,36516,,clean,automatic,2016 bmw i8,4wd,coupe,3 cylinders,233
2009 Audi A4 Avant 2.0 Loaded,"9,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2009-audi-a4-avant-20/7499554910.html,159885,,clean,automatic,2009 Audi A4,,,,234
2011 Ford Flex limited Awd,"7,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2011-ford-flex-limited/7497859959.html,260540,,clean,automatic,2011 ford flex limited awd,,,,235
2003 Mitsubishi Eclipse Spyder GTS,"3,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2003-mitsubishi-eclipse/7497845394.html,261722,,clean,manual,2003 mitsubishi eclipse,,,,236
2005 Bmw 325 I Wagon,"7,500",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2005-bmw-325-wagon/7496599923.html,197056,,clean,automatic,2005 bmw 325i wagon,,,,237
2013 Hyundai Elantra GL,"6,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2013-hyundai-elantra-gl/7496652167.html,202895,,clean,automatic,2013 hyundai elantra gl,,,,238
2008 BMW 328xi,"7,500",https://vancouver.craigslist.org/van/cto/d/white-rock-2008-bmw-328xi/7502769372.html,180000,,clean,automatic,2008 BMW 328xi,,,,239
2001 Acura MDX Premium,"3,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-2001-acura-mdx-premium/7500754722.html,238485,,clean,automatic,2001 Acura mdx,,,,240
2010 Range Rover sport supercharged,"21,000",https://vancouver.craigslist.org/rds/cto/d/langley-township-southwest-2010-range/7502769565.html,130000,,clean,automatic,2010 land rover range rover sport,,,,241
〈2021 MERCEDES-BENZ GLE53〉〈CLEAN/NO ACCIDENT〉〈TEXT/CALL〉(778)-918-23,"114,990",https://vancouver.craigslist.org/rch/ctd/d/richmond-northeast-2021-mercedes-benz/7502771738.html,19928,,clean,automatic,2021 mercedes benz gle53,4wd,SUV,6 cylinders,242
2018 Nissan Rogue SV AWD | Local BC |,"26,800",https://vancouver.craigslist.org/van/ctd/d/richmond-2018-nissan-rogue-sv-awd-local/7502772572.html,77623,5N1AT2MV7JC700803,clean,automatic,2018 nissan rogue sv awd,4wd,SUV,4 cylinders,243
2022 Tesla Model 3,"79,899",https://vancouver.craigslist.org/rds/cto/d/maple-ridge-2022-tesla-model/7499469506.html,30,5YJ3E1EAXNF210409,clean,automatic,2022 Tesla Model 3,4wd,sedan,,244
2022 Tesla Model Y Long Range,"105,499",https://vancouver.craigslist.org/van/cto/d/maple-ridge-2022-tesla-model-long-range/7499477442.html,1180,7SAYGDEE1NF439164,clean,automatic,2022 2022 Tesla Model Y,4wd,sedan,,245
2013 mazda 2  low km  4  door,"8,500",https://vancouver.craigslist.org/bnc/cto/d/burnaby-2013-mazda-low-km-door/7502771143.html,119000,,clean,automatic,2013 Mazda 2,,,,246
2013 Kia Optima loaded,"12,000",https://vancouver.craigslist.org/bnc/cto/d/coquitlam-2013-kia-optima-loaded/7502771329.html,190000,,clean,automatic,2013 kia optima,fwd,sedan,4 cylinders,247
"2014 MITSUBISHI LANCER SE, 5 SPEED MANUAL, NO ACCIDENTS","14,998",https://vancouver.craigslist.org/nvn/ctd/d/burnaby-2014-mitsubishi-lancer-se-speed/7502773459.html,86963,JA32U2FU6EU606534,clean,automatic,2014 mitsubishi lancer,,,4 cylinders,248
2012 Mercedes Benz e350 cabriolet on 52kms,"32,900",https://vancouver.craigslist.org/rch/cto/d/richmond-2012-mercedes-benz-e350/7502771839.html,52000,,clean,automatic,2012 mercedes benz e350,,,,249
2004 BMW 3 Series 2dr Cabriolet 330Ci,"16,900",https://vancouver.craigslist.org/rds/ctd/d/chilliwack-central-2004-bmw-series-2dr/7502774369.html,88824,,clean,automatic,2004 bmw 3 series,rwd,convertible,,250
88 Camaro low km project,"1,900",https://vancouver.craigslist.org/rds/cto/d/langley-township-southwest-88-camaro/7501892247.html,88000,,salvage,automatic,1988 chevrolet camaro,,,,251
2021 MAZDA MX-5 GSP SPORT PACKAGE! NO ACCIDENT DECS! 1 OWNER ! 6 K KM!,"45,998",https://vancouver.craigslist.org/van/ctd/d/surrey-east-2021-mazda-mx-gsp-sport/7502774746.html,6400,,clean,manual,2021 Mazda mx-5 mx5,rwd,,4 cylinders,252
2006 Hyundai accent with only 59000 kilometers,"5,900",https://vancouver.craigslist.org/rds/cto/d/surrey-2006-hyundai-accent-with-only/7502773492.html,59000,,rebuilt,automatic,2006 hyundai accent sedan,,sedan,4 cylinders,253
Toyota HiAce Weekender for Sale,"17,000",https://vancouver.craigslist.org/van/cto/d/vancouver-toyota-hiace-weekender-for/7502773623.html,97000,,clean,automatic,1998 toyota hiace van,rwd,mini-van,4 cylinders,254
1964 GMC C10 BBW,"3,500",https://vancouver.craigslist.org/rds/cto/d/langley-township-southwest-1964-gmc-c10/7502773930.html,50000,,clean,manual,1964 GMC 1500,,,6 cylinders,255
2014 Volkswagen Beetle - B11663,"18,995",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2014-volkswagen-beetle-b11663/7502776056.html,117041,3VWJL7AT9EM640139,clean,automatic,2014 volkswagen beetle,,,,256
"2017 Nissan Rogue SL, ONE OWNER, NO ACCIDENTS","27,900",https://vancouver.craigslist.org/pml/ctd/d/pitt-meadows-2017-nissan-rogue-sl-one/7502776646.html,83851,,clean,automatic,2017 Nissan rogue,,,,257
"2017 BMW 330i XDrive Sedan: Clean, Local, Low KMs","29,999",https://vancouver.craigslist.org/rds/ctd/d/surrey-2017-bmw-330i-xdrive-sedan-clean/7502776983.html,74435,,clean,automatic,2017 BMW 330i,4wd,sedan,4 cylinders,258
2016 Freightliner Cascadia,"85,000",https://vancouver.craigslist.org/rds/cto/d/central-saanich-2016-freightliner/7490954190.html,851477,,clean,automatic,2016 Freightliner Cascadia,,,,259
2017 KIA SPORTAGE LX 2.4L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-kia-sportage-lx-24l-get/7502825818.html,100540,,clean,automatic,2017 kia sportage lx 2.4l,,,,260
2016 HYUNDAI ACCENT L 1.6L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2016-hyundai-accent-16l-get/7502825829.html,114485,,clean,manual,2016 HYUNDAI ACCENT L 1.6L,,,,261
2020 TESLA MODEL 3 STANDARD RANGE PLUS - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-tesla-model-standard/7502825832.html,28332,,clean,automatic,2020 TESLA MODEL 3,,,,262
2017 VOLVO XC60 T6 DRIVE-E PREMIER,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-volvo-xc60-t6-drive/7502825844.html,63313,,clean,automatic,2017 VOLVO XC60 T6 DRIVE-E PREMIER,,,,263
"New import, 2000 delica 4WD, grade 4, 105,000km, high roof,","14,000",https://vancouver.craigslist.org/rds/cto/d/langley-new-import-2000-delica-4wd/7502824377.html,105000,,clean,automatic,2000 mitsubishi delica,,,6 cylinders,264
2005 f350 6.0 powerstroke 4x4,"6,500",https://vancouver.craigslist.org/van/cto/d/pemberton-2005-powerstroke-4x4/7495360773.html,265000,,clean,manual,2005 Ford f350,,,,265
"2020 Audi Q5e PHEV 55 Progressive Quattro AWD *Low KMs, No PST*","66,789",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-southwest-2020-audi-q5e/7502827130.html,15710,,clean,automatic,2020 Audi Q5,4wd,SUV,4 cylinders,266
2015 Lexus NX200t with Executive PKG,"38,990",https://vancouver.craigslist.org/nvn/ctd/d/north-vancouver-2015-lexus-nx200t-with/7502827351.html,8748,JTJBARBZ6F2005820,clean,automatic,2015 Lexus NX200t,4wd,SUV,4 cylinders,267
Lexus GX470,"15,000",https://vancouver.craigslist.org/rds/cto/d/surrey-lexus-gx470/7499170125.html,264000,,clean,automatic,2003 Lexus GX 470,4wd,,8 cylinders,268
Toyota Celsior,"12,000",https://vancouver.craigslist.org/pml/cto/d/surrey-northeast-toyota-celsior/7496963772.html,78000,,clean,automatic,2002 toyota celsior,rwd,,8 cylinders,269
2015 Chevrolet Silverado 1500 4WD Crew Cab Work Truck V8,"29,995",https://vancouver.craigslist.org/bnc/ctd/d/new-westminster-2015-chevrolet/7502827891.html,140808,3GCUKPEC7FG252632,clean,automatic,2015 chevrolet silverado 1500,,,,270
1999 JEEP CHEROKEE SPORTS,"4,500",https://vancouver.craigslist.org/bnc/cto/d/vancouver-1999-jeep-cherokee-sports/7502826548.html,295000,,clean,automatic,1999 jeep cherokee,4wd,,6 cylinders,271
2014 Fiat 500 Sport Automatic Low Kms FREE Warranty!!,"12,900",https://vancouver.craigslist.org/pml/ctd/d/2014-fiat-500-sport-automatic-low-kms/7502829865.html,85723,3C3CFFBR7ET194745,clean,automatic,2014 Fiat 500,fwd,hatchback,,272
"2011 Scion xB low 95,000 kms","13,999",https://vancouver.craigslist.org/van/cto/d/vancouver-2011-scion-xb-low-kms/7498402340.html,95000,,clean,automatic,2011 scion xb,,,4 cylinders,273
WTB Mitsubishi Eclipse 1997-1999,1,https://vancouver.craigslist.org/van/cto/d/vancouver-wtb-mitsubishi-eclipse/7499784299.html,1000,,clean,manual,1999 mitsubishi eclipse,,,,274
1993 DODGE RAMCHARGER SUV LIFTED 4x4,"9,000",https://vancouver.craigslist.org/rds/cto/d/surrey-1993-dodge-ramcharger-suv-lifted/7501344131.html,221000,,clean,automatic,1993 dodge ramcharger,,,,275
2021 KIA FORTE5 EX 2.0L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2021-kia-forte5-ex-20l-get/7502710553.html,16941,,clean,automatic,2021 KIA FORTE5 EX 2.0L,,,,276
2018 FORD EDGE SEL ECOBOOST 2.0L AWD - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2018-ford-edge-sel-ecoboost/7502710547.html,81908,,clean,automatic,2018 2018 FORD EDGE SEL ECOBOOST,,,,277
2016 KIA FORTE EX 2.0L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2016-kia-forte-ex-20l-get/7502710559.html,117632,,clean,automatic,2016 KIA FORTE EX 2.0L,,,,278
2020 KIA SORENTO LX+ 2.4L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-kia-sorento-lx-24l-get/7502710560.html,25697,,clean,automatic,2020 KIA SORENTO LX+ 2.4L,,,,279
2017 NISSAN ALTIMA 2.5L - GET APPROVED TODAY,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-nissan-altima-25l-get/7502710572.html,107265,,clean,automatic,2017 NISSAN ALTIMA 2.5L,,,,280
2019 Toyota Tacoma TRD Sport 3.5L V6 4X4 - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2019-toyota-tacoma-trd-sport/7502710581.html,68631,,clean,manual,2019 Toyota Tacoma TRD Sport AWD,,,,281
2017 Subaru Forester Touring 2.5L AWD -GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-subaru-forester-touring/7502710587.html,95088,,clean,automatic,2017 Subaru Forester Touring,,,,282
2020 Toyota Corolla SE 2.0L - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-toyota-corolla-se-20l/7502710594.html,56029,,clean,automatic,2020 Toyota Corolla,,,,283
2020 Toyota Corolla SE - GET APPROVED TODAY!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-toyota-corolla-se-get/7502710609.html,17513,,clean,manual,2020 Toyota Corolla SE,,,,284
2017 Jeep Grand Cherokee,"12,000",https://vancouver.craigslist.org/van/cto/d/vancouver-2017-jeep-grand-cherokee/7502711101.html,18870,,clean,automatic,2017 jeep grand cherokee laredo,,,,285
2019 LEXUS NX 300 HYBRID .. 35000 KMS ( NX300h NX 300h NX 300 NX300 ),"53,990",https://vancouver.craigslist.org/nvn/ctd/d/north-vancouver-southwest-2019-lexus-nx/7502713413.html,35000,,clean,automatic,2019 LEXUS NX,,,,286
2011 Land Rover Range Rover Sport HSE LUX,"20,800",https://vancouver.craigslist.org/van/ctd/d/vancouver-2011-land-rover-range-rover/7502713401.html,162000,SALSK2D48BA282180,clean,automatic,2011 Land Rover Range Rover Sport,,,,287
2019 Mazda CX-5 GS(n17203a) - Destination Mazda Vancouver,"34,995",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2019-mazda-cx-gsn17203a/7502713502.html,44522,JM3KFBCM4K0592885,clean,automatic,2019 mazda cx5,4wd,SUV,4 cylinders,288
2019 GMC Sierra 1500 SLE 5.3L V8 4X4 Crew Cab,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2019-gmc-sierra-1500-sle-53l/7502713511.html,51462,,clean,automatic,2019 GMC Sierra 1500 SLE,,,,289
2019 HONDA PILOT EX-L 3.5L V6 AWD - 8 PASSENGER!,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2019-honda-pilot-ex-35l-v6/7502713517.html,54635,,clean,automatic,2019 HONDA PILOT EX-L,,,,290
2021 NISSAN SENTRA SV 2.0L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2021-nissan-sentra-sv-20l/7502713527.html,22946,,clean,automatic,2021 NISSAN SENTRA SV 2.0L,,,,291
2014 INTERNATIONAL MAXXFORCE TERRASTAR DIESEL CRANE TRUCK,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2014-international-maxxforce/7502713523.html,98649,,clean,automatic,2014 INTERNATIONAL MAXXFORCE,,,,292
2020 KIA OPTIMA EX 2.4L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-kia-optima-ex-24l/7502713537.html,31167,,clean,automatic,2020 KIA OPTIMA EX 2.4L,,,,293
2020 Toyota Corolla SE 2.0L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-toyota-corolla-se-20l/7502713529.html,56029,,clean,automatic,2020 Toyota Corolla,,,,294
2018 TOYOTA CAMRY XSE 3.5L V6,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2018-toyota-camry-xse-35l-v6/7502713556.html,87386,,clean,automatic,2018 TOYOTA CAMRY XSE 3.5L V6,,,,295
2017 DODGE GRAND CARAVAN CREW PLUS V6 3.6L - 7 SEATS,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2017-dodge-grand-caravan-crew/7502713568.html,51555,,clean,automatic,2017 DODGE GRAND CARAVAN,,,,296
2018 KIA SORENTO LX 2.4L AWD,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2018-kia-sorento-lx-24l-awd/7502713574.html,93578,,clean,automatic,2018 KIA SORENTO LX 2.4L AWD,,,,297
2020 VOLKSWAGEN ATLAS CROSS SPORT COMFORTLINE 4MOTION 2.0L AWD,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-volkswagen-atlas-cross/7502713580.html,29917,,clean,automatic,2020 VOLKSWAGEN ATLAS,,,,298
2020 KIA SPORTAGE EX 2.4L AWD,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2020-kia-sportage-ex-24l-awd/7502713581.html,21422,,clean,automatic,2020 KIA SPORTAGE EX 2.4L AWD,,,,299
2015 TOYOTA TACOMA SR5 2.7L,,https://vancouver.craigslist.org/pml/ctd/d/coquitlam-2015-toyota-tacoma-sr5-27l/7502713598.html,109527,,clean,automatic,2015 TOYOTA TACOMA SR5 2.7L,,,,300
2010 Honda Civic DX Coupe Automatic 1.8L great on gas,"10,995",https://vancouver.craigslist.org/rds/ctd/d/langley-2010-honda-civic-dx-coupe/7502713946.html,124000,,clean,automatic,2010 honda civic coupe lx,fwd,coupe,4 cylinders,301
2.49% 2022 CHEVROLET SPARK SPORT HATCHBACK CAMERA CARPLAY NAVI,"18,990",https://vancouver.craigslist.org/van/ctd/d/gabriola-chevrolet-spark-sport/7502714073.html,3,,clean,automatic,2022 CHEVROLET SPARK CARPLAY,fwd,hatchback,4 cylinders,302
2012 DODGE GRAND CARAVAN - CLEAN TITLE - CARFAX REPORT INCLUDED,"6,999",https://vancouver.craigslist.org/rds/cto/d/surrey-2012-dodge-grand-caravan-clean/7491596221.html,212924,,clean,automatic,2012 Dodge Grand Caravan,,,,303
2014 Mercedes E350 Convertible...Mint CD... Low Kms,"37,750",https://vancouver.craigslist.org/pml/cto/d/port-moody-2014-mercedes-e350/7492808981.html,88000,WDDKK5KFXEF291649,clean,automatic,2014 mercedes benz e350,rwd,convertible,6 cylinders,304
2007 Mazda B3000 Supercab Sport 3.0L V6 2WD,"8,995",https://vancouver.craigslist.org/rds/ctd/d/langley-2007-mazda-b3000-supercab-sport/7502716125.html,180000,,clean,automatic,2007 mazda b3000 dual sport,rwd,pickup,6 cylinders,305
2018 CADILLAC XT5 LUXURY AWD,"44,990",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2018-cadillac-xt5-luxury-awd/7502716239.html,53391,1GYKNDRS0JZ182408,clean,automatic,2018 CADILLAC XT5,4wd,SUV,6 cylinders,306
2015 NISSAN MURANO   SL,"27,988",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2015-nissan-murano-sl/7502716923.html,66702,5N1AZ2MH6FN243339,clean,automatic,2015 NISSAN MURANO,4wd,SUV,6 cylinders,307
2015 Toyota Venza Limited AWD *no accidents + navi + pano sunroof*,"30,800",https://vancouver.craigslist.org/van/ctd/d/coquitlam-2015-toyota-venza-limited-awd/7502717047.html,48939,,clean,automatic,2015 Toyota Venza Limited AWD,,,,308
2013 SMART CAR FORTWO - CLEAN TITLE - AUTOMATIC TRANSMISSION,"7,499",https://vancouver.craigslist.org/rds/cto/d/surrey-2013-smart-car-fortwo-clean/7499984234.html,85065,,clean,automatic,2013 Smart Fortwo,,,,309
2010 Nissan Altima 2.5L,"6,000",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-east-central-2010/7502714983.html,200250,,clean,automatic,2010 nissan altima 2.5 s,,,4 cylinders,310
2018 CHEVROLET EQUINOX LS AWD,"35,990",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2018-chevrolet-equinox-ls-awd/7502717624.html,19206,2GNAXREV6J6290057,clean,automatic,2018 CHEVROLET EQUINOX,4wd,SUV,4 cylinders,311
2004 Ford F-150 XLT 4WD,"7,500",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-northwest-central-2004/7502715545.html,207000,,clean,automatic,2004 ford f150 4x4,4wd,,,312
2012 BMW X5 35i M Package,"9,900",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-east-central-2012-bmw/7502715767.html,196500,,clean,automatic,2012 bmw x5 xdrive35i,4wd,,6 cylinders,313
2020 KIA SEDONA LX,"38,990",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2020-kia-sedona-lx/7502718167.html,46613,KNDMB5C16L6579557,clean,automatic,2020 KIA SEDONA,fwd,mini-van,6 cylinders,314
2019 DODGE GRAND CARAVAN SXT PREMIUM PLUS,"39,990",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2019-dodge-grand-caravan-sxt/7502718749.html,39718,2C4RDGBG2KR672665,clean,automatic,2019 DODGE GRAND CARAVAN,fwd,mini-van,6 cylinders,315
2020 Honda Pilot Touring 7 Passenger AWD *With Captain Chairs*,"50,888",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-2020-honda-pilot/7502718811.html,36448,5FNYF6H66LB500991,clean,automatic,2020 Honda Pilot,4wd,SUV,6 cylinders,316
Range Rover Sport Autobiography *rare 7 seater version,"49,000",https://vancouver.craigslist.org/rds/cto/d/surrey-south-range-rover-sport/7497542497.html,102000,,clean,automatic,2014 land rover range rover sport,4wd,SUV,8 cylinders,317
2019 AUDI A8 L 3.0 TFSI quattro LWB triptronic AWD,"82,988",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2019-audi-a8-30-tfsi-quattro/7502719599.html,17530,WAU8DAF82KN010770,clean,automatic,2019 AUDI A8 L,4wd,sedan,6 cylinders,318
"🎯2016 Jeep Compass Sport/North BLUETOOTH, REAR-VIEW CAMERA","18,897",https://vancouver.craigslist.org/pml/ctd/d/chilliwack-central-2016-jeep-compass/7502719621.html,104997,,clean,automatic,2016 Jeep Compass,4wd,SUV,4 cylinders,319
2008 VOLVO V70 WAGON 3.2L,"5,995",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2008-volvo-v70-wagon-32l/7502719668.html,250000,,clean,automatic,2008 VOLVO V70,fwd,wagon,6 cylinders,320
2020 BUICK ENCLAVE ESSENCE AWD,"49,990",https://vancouver.craigslist.org/rds/ctd/d/vancouver-2020-buick-enclave-essence-awd/7502720164.html,21000,5GAEVAKWXLJ203265,clean,automatic,2020 BUICK ENCLAVE,4wd,SUV,6 cylinders,321
2018 Jeep Wrangler Unlimited Sahara 4x4 *Excellent Condition*,"44,999",https://vancouver.craigslist.org/van/ctd/d/north-vancouver-2018-jeep-wrangler/7502720464.html,41986,1C4BJWEG9JL886043,clean,automatic,2018 Jeep Wrangler JK,4wd,SUV,6 cylinders,322
2001 Nissan march bolero parts,1,https://vancouver.craigslist.org/van/cto/d/vancouver-2001-nissan-march-bolero-parts/7491651536.html,84000,,salvage,automatic,2001 nissan march,,,,323
1992 S10 4x4 extcab pickup  propane fuel,"2,625",https://vancouver.craigslist.org/rds/cto/d/surrey-upper-west-1992-s10-4x4-extcab/7499029945.html,316000,,clean,manual,1992 1992 chevy s10,4wd,pickup,6 cylinders,324
"2007 Chevrolet Colorado LT Crew Cab , 4WD , Sunroof","10,995",https://vancouver.craigslist.org/van/ctd/d/langley-township-southwest-2007/7502722084.html,200000,,clean,automatic,2007 chevrolet colorado crew cab lt,4wd,pickup,5 cylinders,325
2012 Honda Civic,"6,800",https://vancouver.craigslist.org/nvn/cto/d/north-vancouver-east-central-2012-honda/7502720235.html,296331,,clean,automatic,2012 honda civic lx,,,4 cylinders,326
4.49% 2022 GMC CANYON 4X4 V6 CARPLAY CAMERA LONG BOX,"38,800",https://vancouver.craigslist.org/van/ctd/d/gabriola-gmc-canyon-4x4-v6-carplay/7502723125.html,1,,clean,automatic,2022 GMC CANYON 4x4,4wd,truck,6 cylinders,327
Family-Friendly & Affordable! Dodge Journey,"3,500",https://vancouver.craigslist.org/van/cto/d/vancouver-family-friendly-affordable/7496685706.html,326188,,clean,automatic,2011 Dodge Journey 4WD,fwd,SUV,6 cylinders,328
"🎯2007 Pontiac G5 SE Coupe: BC Local, Low KMs, Clean Unit","6,995",https://vancouver.craigslist.org/pml/ctd/d/chilliwack-central-2007-pontiac-g5-se/7502723524.html,114758,,clean,automatic,2007 Pontiac G5,fwd,coupe,4 cylinders,329
9 SEATS 4.49% 4X4 2022 CHEVROLET SUBURBAN 4X4 5.3 V8 APPLE ANDROID,"71,200",https://vancouver.craigslist.org/van/ctd/d/gabriola-seats-449-4x-chevrolet/7502724446.html,1,,clean,automatic,2022 CHEVROLET SUBURBAN 9 SEATS,4wd,SUV,8 cylinders,330
Chevy Express,"6,000",https://vancouver.craigslist.org/pml/cto/d/maple-ridge-northwest-chevy-express/7502722798.html,333000,,clean,automatic,2008 Chevy Express 1500,,van,6 cylinders,331
2005 Chevy express 2500,"19,800",https://vancouver.craigslist.org/rds/cto/d/surrey-2005-chevy-express-2500/7493487175.html,240000,,clean,automatic,2005 chevy express 2500,rwd,other,,332
2020 Mazda MX-5 RF GT 6sp Black Leather - S220099A,"45,995",https://vancouver.craigslist.org/van/ctd/d/vancouver-2020-mazda-mx-rf-gt-6sp-black/7502725408.html,10417,JM1NDAM70L0413032,clean,manual,2020 mazda mx-5,rwd,convertible,4 cylinders,333
Civic 2005,"3,600",https://vancouver.craigslist.org/van/cto/d/vancouver-civic-2005/7502723451.html,192000,,clean,manual,2005 honda civic,,,4 cylinders,334
2003 BMW Z4  No Accident   Clean Car  88K km  Well serviced,"12,000",https://vancouver.craigslist.org/van/cto/d/west-vancouver-2003-bmw-z4-no-accident/7501689484.html,88513,,clean,manual,2004 bmw z4,rwd,convertible,6 cylinders,335
"2017 Toyota Corolla LE Automatic One Owner Only 45,000KM","22,900",https://vancouver.craigslist.org/bnc/ctd/d/2017-toyota-corolla-le-automatic-one/7502726683.html,45000,2T1BURHE8HC916914,clean,automatic,2017 toyota corolla le 4dr sedan,fwd,sedan,4 cylinders,336
"2017 Nissan Micra S 0 ACCIDENTS, A/C, ABS BRAKES, CRUISE CONTROL","17,295",https://vancouver.craigslist.org/van/ctd/d/2017-nissan-micra-0-accidents-c-abs/7502726826.html,12596,3N1CK3CP3HL263568,clean,automatic,2017 Nissan Micra,fwd,hatchback,,337
2007 Acura TL Type S,"8,999",https://vancouver.craigslist.org/rds/cto/d/surrey-2007-acura-tl-type/7502724667.html,236188,,clean,automatic,2007 acura tl type s,rwd,sedan,6 cylinders,338
"🎯2016 Nissan Rogue S AWD SUV: REARVIEW CAM, BLUETOOTH, LOCAL","21,995",https://vancouver.craigslist.org/pml/ctd/d/chilliwack-central-2016-nissan-rogue/7502726910.html,105232,,clean,automatic,2016 Nissan Rogue,4wd,SUV,4 cylinders,339
2018 Toyota Corolla LE Automatic Sunroof  One Owner No Accident 7400KM,"24,900",https://vancouver.craigslist.org/bnc/ctd/d/burnaby-2018-toyota-corolla-le/7502727171.html,7400,2T1BURHE0JC062488,clean,automatic,2018 toyota corolla le,fwd,sedan,4 cylinders,340
⭐️⭐️2017 Benz metris *55k km* *all traded/credit approved*⭐️⭐️,"45,601",https://vancouver.craigslist.org/pml/ctd/d/port-coquitlam-central-2017-benz-metris/7502727827.html,55601,,clean,automatic,2017 mercedes benz metris,,,,341
